ra,dec,b1mag
88.369299,37.339517,8.83
24.982365,30.52961,8.83
220.179563,34.279745,8.83
296.247935,29.762121,8.83
155.503438,38.475146,8.83
314.085966,37.468478,8.83
246.276927,31.741206,8.83
220.778784,42.902004,8.83
20.432715,32.639612,8.83
193.712331,39.722455,8.83
123.987209,44.277296,8.83
29.837919,60.461104,8.83
214.03953,52.937936,8.83
341.726927,60.611387,8.83
332.543915,57.822336,8.83
257.228421,46.505421,8.83
13.309364,50.863012,8.83
198.640717,60.748548,8.83
266.52507,55.534855,8.83
341.031273,55.589226,8.83
235.662628,54.535908,8.83
201.165313,51.14445,8.83
131.095707,62.441893,8.83
129.829941,58.261921,8.83
69.93034,51.20818,8.83
4.039285,47.892842,8.83
20.792522,53.472745,8.83
153.238918,53.484131,8.83
193.389109,62.599072,8.83
34.442229,62.671211,8.83
72.782623,52.398553,8.83
84.739588,53.569598,8.83
7.794028,56.001394,8.83
282.964721,54.905631,8.83
173.237728,52.523712,8.83
46.678214,46.141401,8.83
309.662596,57.414027,8.83
197.590526,57.426,8.83
321.096885,56.361566,8.83
295.852329,56.42615,8.83
51.777785,63.816293,8.83
334.238309,74.106538,8.83
43.549025,66.205942,8.83
32.834726,64.145778,8.83
242.884519,74.653043,8.83
325.077817,68.389415,8.83
28.03421,80.191042,8.83
249.824368,74.897326,8.83
324.140034,64.536274,8.83
193.911646,75.5689,8.83
211.410985,81.606622,8.83
355.295051,66.846689,8.83
128.670182,69.968343,8.83
273.661264,-66.699108,8.84
197.563205,-62.999294,8.84
174.210097,-68.948499,8.84
276.612596,-68.000223,8.84
172.795384,-62.971072,8.84
77.332853,-65.129156,8.84
220.272809,-72.31941,8.84
214.933585,-69.91319,8.84
203.0768,-63.605614,8.84
48.269959,-72.237035,8.84
74.103286,-63.546544,8.84
109.698823,-72.186884,8.84
137.593631,-72.185812,8.84
235.215115,-84.757371,8.84
196.205513,-63.491458,8.84
219.0006,-67.824769,8.84
182.616882,-67.176803,8.84
168.085953,-67.79716,8.84
144.725033,-68.606034,8.84
61.003334,-62.786009,8.84
256.590851,-69.654181,8.84
119.158718,-65.613926,8.84
343.789037,-73.069529,8.84
329.588416,-62.710779,8.84
115.450352,-67.698095,8.84
153.189416,-63.289855,8.84
304.776423,-69.435123,8.84
353.326906,-63.285527,8.84
251.088473,-62.640631,8.84
176.820627,-67.627068,8.84
160.195503,-67.620657,8.84
176.783644,-65.456513,8.84
184.403375,-66.96854,8.84
269.184197,-82.069056,8.84
341.999786,-77.465076,8.84
71.832801,-74.612368,8.84
153.709499,-62.586547,8.84
44.128466,-68.256928,8.84
204.351734,-65.397567,8.84
167.000769,-68.253991,8.84
115.211923,-77.271013,8.84
214.053016,-66.902355,8.84
20.309771,-66.104391,8.84
191.67695,-68.216697,8.84
348.568085,-70.338313,8.84
38.24554,-72.687429,8.84
322.249424,-71.539789,8.84
185.941154,-62.505116,8.84
167.200172,-63.099588,8.84
208.039798,-72.607754,8.84
178.408144,-67.458204,8.84
157.37045,-80.511757,8.84
349.353034,-80.393127,8.84
3.376875,-65.944474,8.84
156.840528,-56.865183,8.84
145.645757,-62.411113,8.84
195.705869,-59.110081,8.84
182.736656,-58.386711,8.84
193.066432,-56.836757,8.84
248.120264,-57.820755,8.84
239.013755,-52.948945,8.84
160.796589,-59.739175,8.84
155.345736,-61.074093,8.84
297.455962,-60.411909,8.84
179.213688,-53.507084,8.84
251.648426,-53.486702,8.84
144.943812,-57.303454,8.84
20.579093,-56.731449,8.84
145.327447,-56.072602,8.84
161.464146,-54.727377,8.84
169.033379,-57.263645,8.84
133.293017,-56.704667,8.84
209.184103,-62.264033,8.84
156.315326,-61.643478,8.84
158.950876,-58.209229,8.84
168.025369,-58.201695,8.84
152.567047,-58.186885,8.84
167.101932,-58.826347,8.84
167.134662,-61.546161,8.84
169.242278,-58.149723,8.84
181.127799,-61.537372,8.84
280.941688,-55.25356,8.84
231.545766,-58.130612,8.84
254.883292,-58.118955,8.84
235.061522,-60.160319,8.84
175.169508,-58.104344,8.84
162.828694,-58.098679,8.84
150.225066,-58.739405,8.84
176.726691,-61.463049,8.84
166.387038,-58.730518,8.84
166.253264,-57.091631,8.84
113.81694,-57.58093,8.84
46.435534,-62.066031,8.84
152.602411,-57.559003,8.84
189.056813,-60.049425,8.84
244.702849,-56.430758,8.84
166.462901,-59.330301,8.84
190.000823,-52.651631,8.84
265.904871,-58.018155,8.84
242.031342,-61.354472,8.84
173.313885,-57.527814,8.84
260.219092,-54.413773,8.84
200.199745,-62.003191,8.84
196.197274,-58.584807,8.84
220.744821,-56.384348,8.84
207.668908,-57.988111,8.84
235.189071,-53.746259,8.84
249.355805,-59.262932,8.84
161.776539,-53.72239,8.84
161.324732,-55.020567,8.84
168.658493,-54.358445,8.84
161.518346,-56.966156,8.84
321.555147,-57.950057,8.84
280.433855,-61.936538,8.84
204.216426,-54.991173,8.84
234.822622,-59.206847,8.84
335.530734,-58.478578,8.84
241.589333,-53.049071,8.84
209.490716,-59.88469,8.84
344.420135,-61.861134,8.84
294.828304,-59.858274,8.84
2.008674,-45.382177,8.84
15.928603,-51.97494,8.84
269.406965,-47.344294,8.84
178.651439,-44.665078,8.84
229.126553,-51.938433,8.84
241.679715,-49.918194,8.84
263.733776,-46.001505,8.84
207.250181,-51.916549,8.84
140.772208,-51.90423,8.84
252.213411,-43.186161,8.84
353.661695,-46.680217,8.84
292.146804,-49.886932,8.84
332.142709,-44.586744,8.84
142.92531,-47.266993,8.84
267.861966,-45.943461,8.84
261.340876,-42.532401,8.84
261.582828,-44.492691,8.84
302.241125,-49.078373,8.84
338.544975,-43.067726,8.84
257.198939,-45.154575,8.84
347.20871,-42.451378,8.84
18.026231,-51.753939,8.84
123.86901,-42.432906,8.84
274.926943,-46.473569,8.84
199.597221,-47.102556,8.84
265.284301,-43.621802,8.84
278.728453,-52.219261,8.84
259.177337,-42.364976,8.84
116.986066,-51.656026,8.84
16.697622,-50.989444,8.84
259.858298,-42.927951,8.84
131.479662,-47.576197,8.84
233.715338,-45.646409,8.84
318.448985,-50.924216,8.84
275.031833,-48.114021,8.84
129.27398,-48.09792,8.84
241.28827,-48.089222,8.84
255.691478,-42.25018,8.84
137.008897,-49.449484,8.84
227.005257,-51.509985,8.84
285.918378,-48.711871,8.84
144.269238,-48.696834,8.84
348.341637,-42.784484,8.84
247.414333,-52.035707,8.84
279.768627,-50.054202,8.84
171.150427,-45.444953,8.84
167.172967,-42.722566,8.84
262.694696,-44.030027,8.84
87.723054,-50.708571,8.84
48.28349,-34.375554,8.84
81.008424,-33.743439,8.84
141.176721,-40.684812,8.84
268.065435,-34.96993,8.84
232.286132,-39.29086,8.84
40.393099,-33.103386,8.84
324.157506,-33.096105,8.84
340.357145,-41.257186,8.84
218.869833,-39.20339,8.84
291.489089,-41.887139,8.84
120.230721,-36.782011,8.84
340.55538,-39.08421,8.84
25.958553,-37.274102,8.84
122.748218,-39.06436,8.84
182.307094,-36.693872,8.84
204.050763,-36.679179,8.84
272.690015,-37.246102,8.84
217.878346,-35.35273,8.84
269.213399,-36.66232,8.84
134.824432,-35.310312,8.84
234.970896,-34.656743,8.84
220.320937,-34.612968,8.84
299.027128,-38.256757,8.84
126.728839,-32.472226,8.84
243.904806,-41.649654,8.84
287.268653,-32.881619,8.84
117.022054,-39.562744,8.84
64.311419,-38.844173,8.84
261.144626,-39.529638,8.84
264.7266,-40.185625,8.84
61.849153,-39.498585,8.84
14.299224,-36.43517,8.84
275.021929,-32.795544,8.84
268.835402,-38.096751,8.84
228.759664,-39.43316,8.84
260.740273,-33.208779,8.84
103.608308,-31.297657,8.84
273.93605,-27.209873,8.84
35.709977,-32.335958,8.84
188.139732,-31.290131,8.84
276.491307,-27.201635,8.84
119.527864,-31.251574,8.84
306.992503,-31.246647,8.84
318.034388,-27.594763,8.84
192.232539,-31.204375,8.84
276.889203,-29.563228,8.84
107.244914,-27.113173,8.84
75.680644,-26.635077,8.84
354.946146,-29.530335,8.84
274.209409,-25.005425,8.84
56.552279,-25.531928,8.84
278.620379,-29.492694,8.84
280.734434,-27.475886,8.84
118.651917,-31.629308,8.84
173.641908,-28.380357,8.84
271.099977,-24.357421,8.84
359.458916,-30.447942,8.84
37.283408,-27.407195,8.84
190.864148,-28.81679,8.84
156.569894,-29.863265,8.84
234.941672,-30.93614,8.84
279.064624,-30.379437,8.84
276.008222,-27.347321,8.84
232.614831,-25.300112,8.84
273.371167,-31.418933,8.84
154.315906,-26.863203,8.84
108.471379,-27.294493,8.84
130.560932,-25.818631,8.84
287.607594,-27.704397,8.84
268.677945,-29.729907,8.84
338.355107,-28.147576,8.84
266.227341,-24.684014,8.84
26.919011,-29.723159,8.84
167.240092,-31.327517,8.84
271.784494,-27.66465,8.84
293.586633,-24.629593,8.84
36.585995,-29.142702,8.84
265.213312,-20.864336,8.84
92.91276,-22.896636,8.84
273.815484,-16.81583,8.84
136.588874,-16.118053,8.84
277.887604,-18.996159,8.84
116.105824,-23.882421,8.84
248.870978,-21.877897,8.84
340.810585,-17.845307,8.84
101.395845,-20.720686,8.84
142.309542,-17.257932,8.84
132.498698,-17.239489,8.84
209.693217,-15.905113,8.84
188.279821,-22.69688,8.84
112.974725,-22.214871,8.84
117.15403,-16.543901,8.84
115.580231,-15.790418,8.84
109.87248,-18.753914,8.84
273.62502,-16.498448,8.84
300.557462,-21.088332,8.84
147.195242,-16.442396,8.84
272.090261,-22.145809,8.84
134.933292,-22.136482,8.84
347.066212,-17.059376,8.84
274.07351,-14.94907,8.84
250.456057,-16.363584,8.84
276.169787,-18.630361,8.84
273.882949,-18.604489,8.84
275.433004,-18.044975,8.84
43.988649,-16.974146,8.84
187.679101,-16.956399,8.84
322.385106,-19.768759,8.84
180.259339,-18.516486,8.84
92.436219,-6.309289,8.84
197.870447,-13.000044,8.84
89.235513,-8.747064,8.84
168.323611,-13.803244,8.84
33.838919,-7.126285,8.84
256.958661,-14.692319,8.84
203.805649,-2.573357,8.84
112.46623,-7.881714,8.84
11.081656,-4.399088,8.84
83.278161,-12.90361,8.84
102.92535,-3.312673,8.84
242.882071,-11.263313,8.84
206.192759,-6.163104,8.84
311.566089,-12.809861,8.84
126.081852,-2.423068,8.84
105.355708,-4.188371,8.84
105.781988,-3.163004,8.84
80.905774,-6.897824,8.84
179.291986,-4.126542,8.84
347.821544,-5.098752,8.84
203.149608,-10.202588,8.84
304.938921,-13.452396,8.84
138.260142,-7.554974,8.84
160.243221,-10.97462,8.84
220.536568,-4.852453,8.84
25.007244,-7.448859,8.84
98.30192,-14.096106,8.84
269.117908,-6.551707,8.84
227.231891,-5.624988,8.84
266.563278,-1.150044,8.84
112.948799,-5.583192,8.84
322.506258,-7.293559,8.84
305.350493,-2.013159,8.84
143.857335,-6.474181,8.84
65.265071,-5.558142,8.84
278.685792,-1.911025,8.84
315.258347,-11.46051,8.84
15.291434,3.429706,8.84
259.560182,2.657777,8.84
112.688917,4.358207,8.84
267.839394,7.968492,8.84
170.487772,0.052409,8.84
258.059081,9.761261,8.84
109.140764,5.361551,8.84
274.075989,8.016536,8.84
1.264668,1.037709,8.84
95.259353,11.601906,8.84
129.199094,9.805216,8.84
238.153057,5.449779,8.84
22.230942,12.469427,8.84
184.554979,9.868425,8.84
85.98701,6.456993,8.84
10.442024,3.642686,8.84
295.493205,1.182066,8.84
101.369271,9.061099,8.84
151.792721,3.689794,8.84
221.157269,9.070616,8.84
109.233199,4.609856,8.84
84.417615,12.593537,8.84
89.297305,9.129821,8.84
278.110187,2.923608,8.84
88.619069,2.142232,8.84
77.28099,9.155252,8.84
143.381591,4.707711,8.84
119.040243,12.653186,8.84
51.064201,11.860996,8.84
44.564033,10.98204,8.84
87.106553,4.764138,8.84
260.585232,1.423596,8.84
33.340692,9.275203,8.84
286.796772,8.349008,8.84
69.474578,5.770317,8.84
180.411289,11.069414,8.84
160.03183,8.371819,8.84
357.286916,10.213441,8.84
311.620018,11.207104,8.84
71.233542,1.605235,8.84
155.079345,7.689021,8.84
179.941321,2.422017,8.84
94.425398,8.519837,8.84
90.611406,8.53493,8.84
103.820834,6.953145,8.84
20.324583,6.970804,8.84
265.777034,1.737621,8.84
114.972748,8.617886,8.84
101.271083,2.542913,8.84
147.511884,1.7936,8.84
287.264132,2.557632,8.84
304.684993,4.281438,8.84
259.232814,13.229293,8.84
287.897136,-0.070237,8.84
321.877608,10.56788,8.84
296.409542,17.695771,8.84
106.940573,15.08292,8.84
184.169439,13.297076,8.84
340.842051,16.865651,8.84
202.793473,21.333293,8.84
90.714817,22.272928,8.84
178.354628,15.983461,8.84
89.02058,15.983657,8.84
130.861931,16.883266,8.84
147.676302,17.733383,8.84
191.140186,13.348576,8.84
65.843046,21.379099,8.84
91.823689,16.020273,8.84
12.842443,14.245244,8.84
33.392901,25.271447,8.84
164.294305,25.272008,8.84
202.167274,23.28803,8.84
96.639853,27.188571,8.84
232.402848,23.310578,8.84
315.407041,21.445633,8.84
138.212819,24.341567,8.84
304.033282,19.630174,8.84
53.516377,25.346461,8.84
43.784121,13.468586,8.84
268.924429,23.407661,8.84
83.66848,15.281775,8.84
310.124025,15.312666,8.84
266.402584,19.725477,8.84
312.935824,13.561409,8.84
298.255246,20.697695,8.84
129.313504,22.550439,8.84
299.921437,26.484213,8.84
95.505583,22.564331,8.84
122.010858,17.971709,8.84
322.639045,18.875032,8.84
263.139543,25.561328,8.84
256.685091,23.563894,8.84
187.758129,21.695546,8.84
76.771978,23.567724,8.84
207.814997,18.895175,8.84
95.247352,17.185961,8.84
44.136971,25.599776,8.84
283.221472,24.582685,8.84
121.67415,26.567712,8.84
88.77042,20.796551,8.84
77.08924,25.630353,8.84
70.348234,27.442831,8.84
277.98377,19.885775,8.84
233.555142,23.638057,8.84
130.721098,20.819236,8.84
101.619519,20.843583,8.84
272.122512,18.967869,8.84
112.376785,18.084107,8.84
95.450313,15.523767,8.84
188.590006,14.643744,8.84
316.607164,22.732738,8.84
326.44489,21.826618,8.84
354.290264,19.035487,8.84
155.54188,16.469866,8.84
61.794352,13.812331,8.84
266.85454,22.778699,8.84
103.810771,27.575707,8.84
86.410379,13.849812,8.84
15.460869,23.793438,8.84
336.372157,22.824822,8.84
216.468744,22.828162,8.84
70.204449,23.809624,8.84
144.286517,21.940171,8.84
344.048046,13.906064,8.84
78.812676,23.830504,8.84
258.58484,23.854134,8.84
123.163042,25.886283,8.84
199.128459,20.098011,8.84
281.740897,15.684297,8.84
102.865286,21.051293,8.84
92.125733,13.95904,8.84
122.567214,14.83517,8.84
103.933777,25.925614,8.84
140.430097,26.846668,8.84
95.196704,16.614496,8.84
32.387609,22.009717,8.84
109.60498,14.869289,8.84
259.13668,27.683229,8.84
269.071772,23.918594,8.84
111.742884,23.927687,8.84
345.75829,27.695258,8.84
96.21757,26.891425,8.84
163.632728,22.948946,8.84
348.296011,26.892419,8.84
296.309759,26.898841,8.84
17.795911,16.67203,8.84
297.334567,21.1473,8.84
301.995222,26.922358,8.84
275.032173,16.718351,8.84
174.078805,26.972746,8.84
107.662421,19.309902,8.84
210.791143,20.301266,8.84
355.004305,27.021067,8.84
199.709022,26.131418,8.84
271.969803,27.029022,8.84
116.996077,25.117657,8.84
114.682097,21.287072,8.84
81.870939,18.497733,8.84
343.102964,27.072021,8.84
270.789138,24.152471,8.84
256.185375,28.087192,8.84
89.119618,32.663986,8.84
77.000749,29.897031,8.84
263.805146,23.189517,8.84
250.861696,23.196484,8.84
94.808819,29.925581,8.84
293.088795,30.882036,8.84
88.434866,38.705122,8.84
326.476476,39.748787,8.84
285.635096,31.830372,8.84
19.485773,27.947853,8.84
272.129664,27.950016,8.84
271.727421,30.915111,8.84
231.320832,41.994309,8.84
322.958516,33.633721,8.84
162.874891,36.783546,8.84
319.278019,35.769373,8.84
329.204857,32.770128,8.84
337.518354,33.655106,8.84
293.366151,31.880393,8.84
87.267776,28.231508,8.84
316.677371,28.235891,8.84
212.988832,38.831214,8.84
94.037552,38.848923,8.84
309.129437,29.208649,8.84
292.80988,28.33445,8.84
227.792206,38.950898,8.84
234.828071,32.912519,8.84
256.41149,32.912665,8.84
304.709281,43.125311,8.84
310.751269,32.029046,8.84
303.44443,28.370634,8.84
292.100037,36.994496,8.84
110.656861,40.080624,8.84
292.159854,41.198226,8.84
89.788062,29.350655,8.84
95.730672,28.470701,8.84
234.151581,43.256131,8.84
290.407595,30.298161,8.84
82.580636,33.038966,8.84
128.426809,37.111618,8.84
89.560828,29.411706,8.84
292.961599,40.198117,8.84
300.828328,38.109474,8.84
94.448923,34.035575,8.84
276.378707,41.313749,8.84
335.721824,40.238343,8.84
159.094009,35.12223,8.84
307.10509,32.223443,8.84
280.195028,33.117275,8.84
62.923427,40.265183,8.84
101.961726,33.160238,8.84
290.518333,37.267371,8.84
308.558797,43.450574,8.84
89.474978,30.455361,8.84
298.751135,33.224214,8.84
214.139699,28.696911,8.84
321.754298,39.344184,8.84
242.685718,33.249096,8.84
58.877141,38.313964,8.84
95.720392,32.353748,8.84
326.3777,40.425273,8.84
313.312105,32.357979,8.84
53.086448,43.528766,8.84
36.554379,41.564852,8.84
298.847089,39.382758,8.84
320.245428,35.32707,8.84
202.50551,33.281199,8.84
215.094061,33.285529,8.84
301.063846,30.542946,8.84
86.353936,34.303031,8.84
234.0145,34.316105,8.84
103.040635,30.576856,8.84
310.719609,31.547767,8.84
299.154722,37.414182,8.84
322.646881,38.433189,8.84
253.147429,32.45737,8.84
58.028796,43.672148,8.84
14.020793,29.780204,8.84
58.521179,38.526649,8.84
312.067934,44.076629,8.84
45.108076,42.822745,8.84
51.862108,38.577908,8.84
299.647341,38.599392,8.84
336.274409,44.152343,8.84
298.95997,31.727302,8.84
3.236993,35.607202,8.84
297.297788,34.54895,8.84
252.406717,32.609184,8.84
319.600605,39.721703,8.84
322.895292,46.296042,8.84
54.079482,48.377025,8.84
277.070153,49.504463,8.84
74.650659,46.32407,8.84
40.607491,50.636145,8.84
262.245249,51.7754,8.84
75.005346,43.999117,8.84
179.961838,59.091651,8.84
359.602982,54.140776,8.84
324.30311,45.448249,8.84
326.86462,57.776856,8.84
196.190613,49.663072,8.84
26.535953,57.794262,8.84
316.523995,46.489291,8.84
145.697135,45.517239,8.84
279.175142,57.864484,8.84
46.609299,45.554213,8.84
39.550888,50.868092,8.84
314.520075,50.871898,8.84
32.489577,55.487355,8.84
353.163816,56.747434,8.84
110.44908,49.781754,8.84
317.288691,47.614643,8.84
82.400801,47.614662,8.84
338.019308,56.762216,8.84
148.420269,51.988431,8.84
53.390716,62.162062,8.84
237.239606,48.687133,8.84
4.782354,55.557529,8.84
323.914876,53.148544,8.84
33.223181,59.428019,8.84
241.211426,53.212898,8.84
301.679298,59.464092,8.84
49.107003,45.707957,8.84
2.3884,52.116568,8.84
15.905287,56.918799,8.84
101.301474,48.815902,8.84
246.839526,51.068151,8.84
312.318047,54.527277,8.84
39.585791,61.069364,8.84
295.896754,44.714772,8.84
283.681818,61.088324,8.84
173.640955,58.155855,8.84
270.241566,53.348033,8.84
31.501222,50.033227,8.84
346.320297,59.640039,8.84
252.302949,51.179092,8.84
97.83461,62.486108,8.84
117.300904,58.244761,8.84
67.307964,45.869011,8.84
97.550646,44.838544,8.84
104.770351,44.846419,8.84
171.09763,46.90338,8.84
310.027764,52.332963,8.84
50.475835,53.487547,8.84
154.683246,53.495843,8.84
139.799779,58.402858,8.84
88.663694,58.409777,8.84
74.883391,58.427626,8.84
335.560944,54.800354,8.84
322.691355,57.200044,8.84
34.895626,54.813127,8.84
113.570569,53.588866,8.84
279.837404,50.255154,8.84
26.535789,53.607739,8.84
106.55194,53.616935,8.84
21.127604,44.99461,8.84
137.885414,62.740395,8.84
183.167591,50.279598,8.84
231.24342,48.038121,8.84
34.284304,58.529717,8.84
32.925833,57.272389,8.84
356.465556,56.082656,8.84
12.467177,62.795157,8.84
312.398298,48.082572,8.84
328.633099,46.098885,8.84
329.559175,52.531998,8.84
58.685706,50.346414,8.84
56.688975,62.838103,8.84
270.569507,51.458486,8.84
108.55475,57.342437,8.84
146.032784,53.766759,8.84
95.786912,50.410957,8.84
74.497558,45.133931,8.84
111.328687,57.410307,8.84
30.999216,57.410821,8.84
60.76901,52.629038,8.84
21.317161,61.709391,8.84
127.058544,58.744664,8.84
354.855866,52.68097,8.84
307.094695,60.255843,8.84
163.397262,65.43476,8.84
72.063949,47.274682,8.84
210.486026,56.313884,8.84
28.678472,55.145484,8.84
32.642475,48.28336,8.84
45.958881,58.848526,8.84
3.425893,70.115162,8.84
10.507716,53.959218,8.84
294.412023,65.621595,8.84
12.513929,73.588412,8.84
293.694974,70.367523,8.84
22.87681,78.459942,8.84
26.949739,78.64799,8.84
73.739199,65.861694,8.84
342.085307,78.922759,8.84
352.245085,73.979512,8.84
290.34058,70.691016,8.84
328.964259,63.42531,8.84
48.785949,63.958234,8.84
344.337152,66.050028,8.84
54.800991,74.459636,8.84
81.637661,71.192968,8.84
135.403629,71.425531,8.84
141.738113,64.343231,8.84
74.894375,80.809256,8.84
85.894849,66.544672,8.84
322.00512,64.387849,8.84
356.719244,75.34282,8.84
333.890893,75.392567,8.84
316.322476,82.289226,8.84
106.793108,72.180626,8.84
187.797014,69.440646,8.84
84.799306,67.227089,8.84
102.9812,67.449999,8.84
113.923069,67.452728,8.84
172.008589,69.791424,8.84
277.576844,77.925613,8.84
2.788185,-87.414225,8.85
169.576433,-62.974578,8.85
178.59596,-70.002197,8.85
165.229251,-65.849809,8.85
289.13192,-67.306791,8.85
357.409594,-67.944183,8.85
2.905372,-72.275493,8.85
176.532004,-68.797206,8.85
48.067714,-79.389038,8.85
197.774006,-64.333708,8.85
322.376588,-63.539669,8.85
266.009095,-75.681999,8.85
144.725435,-64.990759,8.85
31.848929,-73.408255,8.85
340.57119,-67.833479,8.85
222.794363,-75.52872,8.85
97.292934,-64.237355,8.85
153.390763,-73.334501,8.85
213.229392,-64.15999,8.85
249.085416,-77.744582,8.85
229.731198,-67.015006,8.85
91.584955,-69.258289,8.85
134.39852,-63.925382,8.85
212.175334,-65.299617,8.85
56.709205,-66.813544,8.85
212.282503,-63.0687,8.85
359.759731,-74.055723,8.85
212.838407,-56.831185,8.85
178.488945,-56.147959,8.85
249.768001,-52.930417,8.85
157.919501,-57.312056,8.85
234.100142,-53.487196,8.85
249.224928,-61.006006,8.85
242.412443,-54.743526,8.85
166.499134,-55.385473,8.85
41.352407,-57.725566,8.85
279.117772,-56.004737,8.85
166.208846,-54.030685,8.85
310.116994,-54.020095,8.85
99.740882,-55.298718,8.85
200.525779,-57.689476,8.85
30.405799,-60.877174,8.85
176.487485,-53.315823,8.85
120.606767,-55.936623,8.85
159.463068,-53.920262,8.85
163.446279,-53.919102,8.85
110.480031,-53.903154,8.85
158.376247,-60.127791,8.85
77.183013,-53.237932,8.85
230.109871,-62.104339,8.85
30.678132,-57.594746,8.85
304.707919,-55.066942,8.85
202.567215,-56.395786,8.85
244.869499,-59.292208,8.85
17.192286,-60.620215,8.85
332.056635,-57.492398,8.85
304.794607,-56.337655,8.85
238.959272,-56.938916,8.85
177.492302,-56.271968,8.85
33.724919,-59.857715,8.85
186.26308,-44.680825,8.85
220.679588,-49.249984,8.85
163.356953,-50.628269,8.85
34.561082,-43.942048,8.85
286.763169,-51.931528,8.85
193.823125,-50.616323,8.85
65.42349,-42.598354,8.85
174.236234,-51.262961,8.85
276.162713,-46.616265,8.85
57.641644,-51.844301,8.85
304.146572,-45.908046,8.85
110.519747,-45.893676,8.85
26.943586,-48.364564,8.85
150.260045,-43.772551,8.85
51.808409,-50.462547,8.85
193.554227,-47.165599,8.85
8.802236,-47.16287,8.85
109.645181,-42.464384,8.85
242.554617,-46.524032,8.85
239.648051,-52.296015,8.85
165.693884,-43.71846,8.85
110.798992,-49.014868,8.85
94.581733,-43.695744,8.85
185.68803,-44.380779,8.85
103.116277,-45.048834,8.85
171.739395,-44.350395,8.85
273.176255,-49.619156,8.85
295.703589,-48.202619,8.85
136.282991,-47.045726,8.85
12.349941,-42.348688,8.85
235.720075,-44.944671,8.85
233.890664,-51.596249,8.85
60.687736,-48.829408,8.85
9.684755,-49.49944,8.85
146.255362,-42.266736,8.85
322.685402,-49.482701,8.85
265.918935,-46.2739,8.85
76.909944,-45.573538,8.85
337.249323,-45.567187,8.85
231.62736,-44.847939,8.85
74.582844,-44.828944,8.85
151.833298,-46.192228,8.85
265.139004,-49.405111,8.85
242.271491,-45.497445,8.85
228.205154,-52.02959,8.85
322.134006,-50.744867,8.85
156.033406,-46.809239,8.85
184.455052,-50.025216,8.85
58.684877,-38.039036,8.85
250.533697,-33.766801,8.85
278.086329,-40.016148,8.85
209.982814,-35.610627,8.85
59.151589,-41.343571,8.85
35.748959,-41.990434,8.85
261.398465,-41.33902,8.85
204.41186,-34.306423,8.85
57.065983,-41.310859,8.85
38.202987,-38.583855,8.85
310.570213,-38.583757,8.85
61.164445,-41.281422,8.85
231.851586,-41.276162,8.85
294.913591,-39.85386,8.85
6.3603,-34.830207,8.85
319.720938,-33.046297,8.85
162.813306,-33.57987,8.85
277.85296,-39.788281,8.85
130.503871,-41.829964,8.85
106.972143,-40.455154,8.85
51.00858,-37.283285,8.85
84.899828,-32.980499,8.85
295.42436,-33.46615,8.85
284.190651,-35.300241,8.85
271.435781,-36.578604,8.85
0.69447,-40.983229,8.85
309.977802,-40.972212,8.85
275.010651,-35.891199,8.85
312.554406,-38.241078,8.85
158.910902,-39.591285,8.85
276.138526,-35.148248,8.85
114.234066,-38.821552,8.85
221.706831,-32.411068,8.85
14.274561,-33.869839,8.85
253.173811,-38.760349,8.85
282.154104,-33.238658,8.85
291.258777,-37.547956,8.85
29.914104,-34.440153,8.85
299.499921,-28.592833,8.85
273.477061,-26.759093,8.85
109.047887,-31.272466,8.85
232.045993,-27.626143,8.85
109.163065,-30.712586,8.85
271.688204,-27.19248,8.85
202.300326,-30.160424,8.85
280.322462,-30.694284,8.85
14.959787,-24.552391,8.85
311.584261,-26.176231,8.85
274.019639,-30.103539,8.85
275.922051,-27.130424,8.85
9.707952,-25.600584,8.85
275.815276,-27.12361,8.85
243.948603,-29.010746,8.85
35.000752,-24.479934,8.85
272.097628,-29.533655,8.85
110.489236,-32.191108,8.85
278.831778,-30.019423,8.85
270.076467,-27.92396,8.85
80.239417,-28.381085,8.85
45.528669,-25.453504,8.85
279.043606,-31.022172,8.85
272.321235,-29.363566,8.85
22.230525,-32.039756,8.85
120.281859,-29.87764,8.85
276.337885,-27.361199,8.85
274.800774,-31.485773,8.85
30.795615,-24.787338,8.85
98.562221,-27.325757,8.85
227.850832,-27.323346,8.85
272.855066,-31.428673,8.85
314.418617,-27.74452,8.85
69.096011,-30.832371,8.85
50.975514,-25.237226,8.85
273.221507,-27.241805,8.85
278.289058,-30.746368,8.85
264.365193,-18.46869,8.85
110.976966,-23.933442,8.85
104.508813,-22.876099,8.85
189.182013,-19.002379,8.85
240.645661,-17.86293,8.85
271.932126,-16.041399,8.85
180.83245,-17.289632,8.85
97.876316,-20.734337,8.85
200.109547,-16.703716,8.85
349.887994,-20.703877,8.85
3.626532,-16.671764,8.85
77.615352,-20.093236,8.85
212.806959,-15.21038,8.85
55.668539,-18.815966,8.85
13.013634,-19.42302,8.85
263.954858,-15.830876,8.85
295.710472,-18.199001,8.85
131.118748,-21.699358,8.85
121.530314,-20.523444,8.85
255.951938,-23.617636,8.85
310.554192,-17.078686,8.85
343.915659,-22.598139,8.85
258.52184,-22.577691,8.85
343.420044,-15.626118,8.85
109.550648,-19.836726,8.85
127.829567,-17.005405,8.85
312.116298,-14.906224,8.85
53.996861,-23.51814,8.85
66.608611,-20.960888,8.85
134.401475,-19.133959,8.85
112.302299,-16.150232,8.85
